x,y
580,1677
579,1677
579,1675
578,1675
578,1674
577,1674
577,1673
576,1673
576,1672
575,1672
575,1671
574,1671
574,1670
572,1670
572,1669
571,1669
571,1668
569,1668
569,1667
566,1667
566,1666
564,1666
564,1665
559,1665
559,1664
550,1664
550,1665
545,1665
545,1666
542,1666
542,1667
540,1667
540,1668
538,1668
538,1669
536,1669
536,1670
534,1670
534,1671
533,1671
533,1672
532,1672
532,1673
531,1673
531,1674
530,1674
530,1675
529,1675
529,1676
528,1676
528,1678
527,1678
527,1679
526,1679
526,1681
525,1681
525,1683
524,1683
524,1686
523,1686
523,1690
522,1690
522,1699
521,1699
521,1700
520,1700
520,1701
517,1701
517,1700
511,1700
511,1699
510,1699
510,1698
509,1698
509,1696
508,1696
508,1693
507,1693
507,1690
506,1690
506,1688
505,1688
505,1686
504,1686
504,1685
503,1685
503,1683
502,1683
502,1682
500,1682
500,1681
499,1681
499,1680
497,1680
497,1679
494,1679
494,1678
484,1678
484,1679
481,1679
481,1680
479,1680
479,1681
477,1681
477,1682
474,1682
474,1683
471,1683
471,1684
468,1684
468,1685
466,1685
466,1686
463,1686
463,1687
461,1687
461,1688
459,1688
459,1689
457,1689
457,1690
456,1690
456,1691
454,1691
454,1692
453,1692
453,1693
451,1693
451,1694
450,1694
450,1695
449,1695
449,1696
448,1696
448,1697
447,1697
447,1698
446,1698
446,1699
445,1699
445,1700
444,1700
444,1702
443,1702
443,1704
442,1704
442,1707
441,1707
441,1725
440,1725
440,1726
439,1726
439,1727
438,1727
438,1728
437,1728
437,1729
436,1729
436,1730
434,1730
434,1731
433,1731
433,1732
432,1732
432,1733
431,1733
431,1734
430,1734
430,1735
429,1735
429,1736
424,1736
424,1735
420,1735
420,1734
418,1734
418,1733
417,1733
417,1732
415,1732
415,1731
414,1731
414,1730
411,1730
411,1729
406,1729
406,1728
402,1728
402,1727
400,1727
400,1726
397,1726
397,1725
392,1725
392,1724
391,1724
391,1725
379,1725
379,1724
375,1724
375,1723
363,1723
363,1724
353,1724
353,1723
345,1723
345,1722
342,1722
342,1721
339,1721
339,1720
338,1720
338,1719
337,1719
337,1718
336,1718
336,1717
335,1717
335,1716
334,1716
334,1715
333,1715
333,1714
331,1714
331,1713
329,1713
329,1712
327,1712
327,1711
324,1711
324,1710
320,1710
320,1709
309,1709
309,1710
305,1710
305,1711
302,1711
302,1712
300,1712
300,1713
298,1713
298,1714
297,1714
297,1715
296,1715
296,1716
294,1716
294,1718
293,1718
293,1719
292,1719
292,1720
291,1720
291,1722
290,1722
290,1724
289,1724
289,1727
288,1727
288,1731
287,1731
287,1740
288,1740
288,1741
287,1741
287,1744
286,1744
286,1746
285,1746
285,1747
284,1747
284,1748
283,1748
283,1749
280,1749
280,1750
278,1750
278,1751
276,1751
276,1752
272,1752
272,1753
263,1753
263,1754
254,1754
254,1753
250,1753
250,1752
237,1752
237,1753
233,1753
233,1754
230,1754
230,1755
227,1755
227,1756
225,1756
225,1757
223,1757
223,1758
221,1758
221,1759
219,1759
219,1760
217,1760
217,1761
216,1761
216,1762
214,1762
214,1761
212,1761
212,1760
210,1760
210,1759
208,1759
208,1758
206,1758
206,1757
203,1757
203,1756
200,1756
200,1755
189,1755
189,1756
185,1756
185,1757
183,1757
183,1758
181,1758
181,1759
179,1759
179,1760
178,1760
178,1761
176,1761
176,1762
175,1762
175,1763
174,1763
174,1765
173,1765
173,1766
172,1766
172,1767
171,1767
171,1769
170,1769
170,1770
168,1770
168,1771
166,1771
166,1772
163,1772
163,1773
159,1773
159,1774
156,1774
156,1775
153,1775
153,1776
149,1776
149,1777
136,1777
136,1776
128,1776
128,1775
121,1775
121,1774
114,1774
114,1775
109,1775
109,1776
105,1776
105,1777
103,1777
103,1778
101,1778
101,1779
99,1779
99,1780
97,1780
97,1781
96,1781
96,1782
94,1782
94,1783
91,1783
91,1784
86,1784
86,1785
80,1785
80,1786
66,1786
66,1787
61,1787
61,1788
59,1788
59,1789
56,1789
56,1790
52,1790
52,1791
36,1791
36,1792
29,1792
29,1793
23,1793
23,1794
2,1794
2,1793
0,1793
0,883
2,883
2,884
9,884
9,885
17,885
17,884
22,884
22,883
25,883
25,882
27,882
27,881
28,881
28,880
30,880
30,879
31,879
31,878
32,878
32,876
33,876
33,875
37,875
37,876
39,876
39,877
40,877
40,878
42,878
42,879
45,879
45,880
48,880
48,881
55,881
55,882
63,882
63,883
67,883
67,884
71,884
71,885
82,885
82,886
89,886
89,887
94,887
94,886
99,886
99,885
102,885
102,884
105,884
105,883
107,883
107,882
108,882
108,881
110,881
110,880
111,880
111,879
112,879
112,878
113,878
113,877
114,877
114,876
115,876
115,875
116,875
116,873
117,873
117,872
118,872
118,870
119,870
119,867
120,867
120,864
121,864
121,860
122,860
122,858
131,858
131,859
144,859
144,860
163,860
163,859
180,859
180,860
184,860
184,861
188,861
188,862
205,862
205,861
208,861
208,860
211,860
211,859
213,859
213,858
215,858
215,857
219,857
219,856
220,856
220,857
247,857
247,856
250,856
250,855
252,855
252,854
254,854
254,853
256,853
256,852
258,852
258,851
259,851
259,850
260,850
260,849
261,849
261,848
263,848
263,846
264,846
264,845
265,845
265,844
266,844
266,843
267,843
267,841
268,841
268,840
269,840
269,838
270,838
270,836
271,836
271,834
272,834
272,832
273,832
273,831
280,831
280,832
283,832
283,833
286,833
286,834
291,834
291,835
302,835
302,834
306,834
306,833
309,833
309,832
311,832
311,831
314,831
314,830
316,830
316,829
321,829
321,828
326,828
326,827
329,827
329,826
331,826
331,825
333,825
333,824
335,824
335,823
336,823
336,822
337,822
337,821
339,821
339,820
340,820
340,818
341,818
341,817
342,817
342,816
343,816
343,814
344,814
344,813
345,813
345,811
346,811
346,808
347,808
347,805
348,805
348,792
347,792
347,785
348,785
348,784
349,784
349,782
350,782
350,781
351,781
351,779
352,779
352,777
353,777
353,776
354,776
354,774
355,774
355,773
356,773
356,772
357,772
357,771
358,771
358,770
359,770
359,768
360,768
360,767
361,767
361,766
362,766
362,765
363,765
363,764
364,764
364,763
366,763
366,762
369,762
369,763
370,763
370,764
371,764
371,765
372,765
372,766
373,766
373,767
374,767
374,769
375,769
375,770
376,770
376,772
377,772
377,774
378,774
378,775
379,775
379,776
380,776
380,778
381,778
381,779
382,779
382,780
383,780
383,781
384,781
384,782
385,782
385,784
386,784
386,788
387,788
387,793
388,793
388,797
389,797
389,800
390,800
390,802
391,802
391,803
392,803
392,805
393,805
393,806
394,806
394,808
395,808
395,809
396,809
396,810
397,810
397,811
398,811
398,812
400,812
400,813
401,813
401,814
403,814
403,815
406,815
406,816
409,816
409,817
415,817
415,818
416,818
416,817
423,817
423,816
427,816
427,815
429,815
429,814
431,814
431,813
433,813
433,812
434,812
434,811
436,811
436,810
437,810
437,809
438,809
438,808
439,808
439,807
440,807
440,806
442,806
442,805
448,805
448,806
451,806
451,807
470,807
470,806
477,806
477,805
482,805
482,804
485,804
485,803
488,803
488,802
491,802
491,801
494,801
494,800
497,800
497,799
505,799
505,798
509,798
509,797
512,797
512,796
514,796
514,795
515,795
515,794
517,794
517,793
518,793
518,792
520,792
520,791
521,791
521,790
522,790
522,789
523,789
523,788
524,788
524,786
525,786
525,785
526,785
526,783
527,783
527,782
528,782
528,781
537,781
537,780
545,780
545,781
548,781
548,782
552,782
552,783
565,783
565,782
570,782
570,781
573,781
573,780
576,780
576,779
578,779
578,778
580,778
580,777
582,777
582,776
584,776
584,775
586,775
586,774
587,774
587,773
589,773
589,772
591,772
591,771
592,771
592,770
594,770
594,769
596,769
596,768
597,768
597,767
598,767
598,766
600,766
600,765
601,765
601,764
602,764
602,763
603,763
603,762
604,762
604,761
605,761
605,760
606,760
606,758
607,758
607,757
608,757
608,755
609,755
609,753
610,753
610,750
611,750
611,746
612,746
612,745
615,745
615,746
617,746
617,747
620,747
620,748
623,748
623,749
627,749
627,750
644,750
644,749
651,749
651,750
657,750
657,751
665,751
665,750
669,750
669,749
671,749
671,748
673,748
673,747
676,747
676,746
678,746
678,747
680,747
680,748
683,748
683,749
686,749
686,750
691,750
691,751
702,751
702,750
705,750
705,749
708,749
708,748
709,748
709,747
711,747
711,746
712,746
712,745
714,745
714,744
715,744
715,743
716,743
716,741
717,741
717,740
718,740
718,738
719,738
719,736
720,736
720,733
721,733
721,730
722,730
722,721
723,721
723,720
726,720
726,721
737,721
737,720
740,720
740,719
742,719
742,718
744,718
744,717
745,717
745,716
747,716
747,715
748,715
748,714
749,714
749,713
750,713
750,712
751,712
751,710
752,710
752,708
753,708
753,706
754,706
754,703
755,703
755,701
756,701
756,699
757,699
757,697
759,697
759,696
760,696
760,695
761,695
761,694
763,694
763,693
764,693
764,692
765,692
765,691
766,691
766,689
767,689
767,688
768,688
768,686
769,686
769,684
770,684
770,681
771,681
771,678
772,678
772,677
773,677
773,675
774,675
774,674
775,674
775,673
776,673
776,672
777,672
777,671
778,671
778,670
779,670
779,669
780,669
780,667
781,667
781,666
782,666
782,665
783,665
783,663
784,663
784,661
785,661
785,660
786,660
786,659
799,659
799,658
802,658
802,657
805,657
805,656
807,656
807,655
809,655
809,654
810,654
810,653
812,653
812,652
813,652
813,651
814,651
814,650
815,650
815,648
816,648
816,647
817,647
817,646
818,646
818,645
819,645
819,644
820,644
820,643
821,643
821,642
824,642
824,641
831,641
831,642
833,642
833,643
835,643
835,644
837,644
837,645
840,645
840,646
845,646
845,645
849,645
849,644
852,644
852,643
853,643
853,642
855,642
855,641
856,641
856,640
857,640
857,639
858,639
858,638
859,638
859,637
860,637
860,635
861,635
861,633
862,633
862,631
863,631
863,628
864,628
864,618
863,618
863,615
862,615
862,614
861,614
861,612
860,612
860,611
859,611
859,610
858,610
858,609
857,609
857,607
856,607
856,606
855,606
855,604
854,604
854,600
855,600
855,595
854,595
854,591
853,591
853,588
852,588
852,585
851,585
851,582
852,582
852,581
853,581
853,580
854,580
854,579
855,579
855,578
856,578
856,577
857,577
857,576
858,576
858,574
860,574
860,573
861,573
861,572
862,572
862,570
863,570
863,569
864,569
864,567
865,567
865,565
866,565
866,563
867,563
867,557
868,557
868,553
867,553
867,549
866,549
866,546
865,546
865,544
864,544
864,542
863,542
863,541
862,541
862,540
861,540
861,538
860,538
860,537
859,537
859,536
858,536
858,535
857,535
857,534
856,534
856,532
855,532
855,531
854,531
854,530
853,530
853,529
852,529
852,527
851,527
851,525
850,525
850,524
849,524
849,522
848,522
848,520
847,520
847,518
846,518
846,516
845,516
845,515
844,515
844,513
843,513
843,512
842,512
842,511
841,511
841,510
840,510
840,509
839,509
839,508
838,508
838,507
837,507
837,506
836,506
836,505
834,505
834,504
833,504
833,503
832,503
832,502
831,502
831,501
830,501
830,500
828,500
828,499
827,499
827,498
826,498
826,497
825,497
825,496
823,496
823,495
822,495
822,494
821,494
821,490
822,490
822,487
823,487
823,483
824,483
824,479
825,479
825,473
826,473
826,458
825,458
825,454
824,454
824,451
823,451
823,449
822,449
822,446
821,446
821,440
822,440
822,439
823,439
823,438
824,438
824,437
825,437
825,435
826,435
826,433
827,433
827,429
828,429
828,422
829,422
829,421
828,421
828,416
827,416
827,414
826,414
826,412
825,412
825,410
824,410
824,409
823,409
823,407
822,407
822,406
821,406
821,405
820,405
820,404
819,404
819,400
820,400
820,397
821,397
821,395
822,395
822,389
823,389
823,380
824,380
824,378
825,378
825,377
826,377
826,375
827,375
827,373
828,373
828,370
829,370
829,356
828,356
828,353
827,353
827,351
826,351
826,349
825,349
825,348
824,348
824,346
823,346
823,345
821,345
821,344
820,344
820,343
819,343
819,342
817,342
817,341
815,341
815,340
813,340
813,339
812,339
812,338
810,338
810,337
808,337
808,336
805,336
805,335
803,335
803,334
802,334
802,328
803,328
803,323
804,323
804,317
805,317
805,309
806,309
806,302
807,302
807,300
808,300
808,298
809,298
809,296
810,296
810,295
811,295
811,293
812,293
812,291
813,291
813,289
814,289
814,287
815,287
815,285
816,285
816,282
817,282
817,278
818,278
818,272
819,272
819,257
818,257
818,253
817,253
817,250
816,250
816,248
815,248
815,246
814,246
814,245
813,245
813,243
812,243
812,242
811,242
811,241
810,241
810,240
809,240
809,239
808,239
808,238
807,238
807,237
806,237
806,236
804,236
804,235
803,235
803,234
800,234
800,233
798,233
798,232
795,232
795,231
786,231
786,230
784,230
784,229
783,229
783,228
782,228
782,227
781,227
781,225
780,225
780,223
779,223
779,222
778,222
778,220
777,220
777,219
776,219
776,218
775,218
775,217
774,217
774,215
773,215
773,214
772,214
772,213
771,213
771,212
770,212
770,211
769,211
769,210
768,210
768,209
767,209
767,208
766,208
766,207
765,207
765,205
772,205
772,204
776,204
776,203
777,203
777,202
779,202
779,201
781,201
781,200
782,200
782,199
783,199
783,198
784,198
784,197
785,197
785,195
786,195
786,193
787,193
787,191
788,191
788,187
789,187
789,182
788,182
788,177
787,177
787,174
786,174
786,171
785,171
785,168
784,168
784,163
785,163
785,162
786,162
786,160
787,160
787,159
788,159
788,157
789,157
789,156
790,156
790,154
791,154
791,151
792,151
792,148
793,148
793,138
792,138
792,133
791,133
791,130
790,130
790,127
789,127
789,124
788,124
788,122
787,122
787,120
786,120
786,119
785,119
785,117
784,117
784,116
783,116
783,115
782,115
782,113
781,113
781,112
780,112
780,110
779,110
779,108
778,108
778,107
777,107
777,104
778,104
778,102
779,102
779,100
780,100
780,99
781,99
781,97
782,97
782,95
783,95
783,92
784,92
784,88
785,88
785,80
784,80
784,76
783,76
783,73
782,73
782,71
781,71
781,69
780,69
780,67
779,67
779,66
778,66
778,65
777,65
777,64
776,64
776,63
775,63
775,62
774,62
774,61
773,61
773,60
772,60
772,56
773,56
773,49
774,49
774,41
775,41
775,36
774,36
774,29
773,29
773,26
772,26
772,24
771,24
771,22
770,22
770,20
769,20
769,18
768,18
768,17
767,17
767,15
766,15
766,14
765,14
765,13
764,13
764,12
763,12
763,11
762,11
762,10
761,10
761,9
760,9
760,8
758,8
758,7
757,7
757,6
755,6
755,5
753,5
753,4
752,4
752,3
750,3
750,2
748,2
748,1
746,1
746,0
1551,0
