x,y
874,1801
874,1800
873,1800
873,1798
872,1798
872,1796
871,1796
871,1793
870,1793
870,1790
869,1790
869,1788
868,1788
868,1786
867,1786
867,1784
866,1784
866,1782
865,1782
865,1778
866,1778
866,1777
867,1777
867,1776
868,1776
868,1775
870,1775
870,1774
871,1774
871,1773
872,1773
872,1772
873,1772
873,1771
875,1771
875,1770
876,1770
876,1769
877,1769
877,1757
878,1757
878,1754
879,1754
879,1752
880,1752
880,1748
879,1748
879,1746
878,1746
878,1745
879,1745
879,1741
880,1741
880,1728
881,1728
881,1723
880,1723
880,1717
879,1717
879,1714
878,1714
878,1712
877,1712
877,1710
876,1710
876,1709
875,1709
875,1707
874,1707
874,1706
873,1706
873,1705
872,1705
872,1704
871,1704
871,1703
870,1703
870,1702
868,1702
868,1701
867,1701
867,1700
865,1700
865,1699
864,1699
864,1698
862,1698
862,1697
861,1697
861,1696
860,1696
860,1695
859,1695
859,1694
860,1694
860,1686
861,1686
861,1683
860,1683
860,1675
859,1675
859,1673
858,1673
858,1670
857,1670
857,1669
856,1669
856,1667
855,1667
855,1666
854,1666
854,1665
853,1665
853,1664
852,1664
852,1663
851,1663
851,1662
850,1662
850,1661
848,1661
848,1660
846,1660
846,1659
843,1659
843,1658
840,1658
840,1657
829,1657
829,1658
826,1658
826,1659
823,1659
823,1660
821,1660
821,1661
820,1661
820,1662
818,1662
818,1663
817,1663
817,1664
816,1664
816,1665
815,1665
815,1666
814,1666
814,1668
813,1668
813,1669
812,1669
812,1671
811,1671
811,1672
810,1672
810,1673
806,1673
806,1674
799,1674
799,1675
796,1675
796,1676
792,1676
792,1677
789,1677
789,1678
783,1678
783,1679
778,1679
778,1680
774,1680
774,1681
767,1681
767,1680
766,1680
766,1679
765,1679
765,1678
764,1678
764,1677
763,1677
763,1676
762,1676
762,1675
761,1675
761,1674
760,1674
760,1673
758,1673
758,1672
756,1672
756,1671
754,1671
754,1670
750,1670
750,1669
742,1669
742,1670
738,1670
738,1671
736,1671
736,1672
734,1672
734,1673
732,1673
732,1674
731,1674
731,1675
729,1675
729,1676
728,1676
728,1678
727,1678
727,1679
726,1679
726,1681
725,1681
725,1683
724,1683
724,1685
723,1685
723,1689
722,1689
722,1694
720,1694
720,1693
719,1693
719,1692
718,1692
718,1691
717,1691
717,1690
716,1690
716,1689
715,1689
715,1688
713,1688
713,1687
711,1687
711,1686
709,1686
709,1685
705,1685
705,1684
699,1684
699,1685
695,1685
695,1686
693,1686
693,1687
691,1687
691,1688
689,1688
689,1689
688,1689
688,1690
687,1690
687,1691
686,1691
686,1692
685,1692
685,1694
684,1694
684,1696
683,1696
683,1699
682,1699
682,1703
681,1703
681,1705
680,1705
680,1706
679,1706
679,1707
678,1707
678,1708
675,1708
675,1709
674,1709
674,1710
672,1710
672,1711
670,1711
670,1712
669,1712
669,1713
668,1713
668,1714
667,1714
667,1715
665,1715
665,1716
664,1716
664,1717
663,1717
663,1718
662,1718
662,1719
658,1719
658,1718
657,1718
657,1717
655,1717
655,1716
654,1716
654,1715
653,1715
653,1714
652,1714
652,1713
651,1713
651,1711
652,1711
652,1710
653,1710
653,1709
654,1709
654,1708
656,1708
656,1707
658,1707
658,1706
659,1706
659,1705
660,1705
660,1704
661,1704
661,1703
662,1703
662,1702
663,1702
663,1700
664,1700
664,1698
665,1698
665,1695
666,1695
666,1683
665,1683
665,1680
664,1680
664,1678
663,1678
663,1677
662,1677
662,1675
661,1675
661,1674
660,1674
660,1673
659,1673
659,1672
658,1672
658,1671
656,1671
656,1670
655,1670
655,1669
652,1669
652,1668
649,1668
649,1667
639,1667
639,1668
636,1668
636,1669
634,1669
634,1670
632,1670
632,1671
630,1671
630,1672
629,1672
629,1673
628,1673
628,1674
627,1674
627,1675
626,1675
626,1677
625,1677
625,1679
624,1679
624,1681
623,1681
623,1685
622,1685
622,1693
623,1693
623,1696
624,1696
624,1699
625,1699
625,1702
626,1702
626,1705
624,1705
624,1706
622,1706
622,1707
621,1707
621,1708
619,1708
619,1709
618,1709
618,1710
616,1710
616,1711
615,1711
615,1712
613,1712
613,1713
611,1713
611,1714
610,1714
610,1715
608,1715
608,1716
607,1716
607,1717
605,1717
605,1718
603,1718
603,1719
601,1719
601,1720
599,1720
599,1721
593,1721
593,1720
592,1720
592,1719
591,1719
591,1718
590,1718
590,1717
589,1717
589,1716
587,1716
587,1715
586,1715
586,1714
583,1714
583,1713
581,1713
581,1712
577,1712
577,1711
567,1711
567,1712
564,1712
564,1713
562,1713
562,1714
560,1714
560,1715
558,1715
558,1716
557,1716
557,1717
556,1717
556,1718
555,1718
555,1719
554,1719
554,1720
553,1720
553,1721
552,1721
552,1723
551,1723
551,1725
550,1725
550,1726
549,1726
549,1728
548,1728
548,1717
547,1717
547,1713
546,1713
546,1710
545,1710
545,1708
544,1708
544,1707
543,1707
543,1705
542,1705
542,1704
541,1704
541,1703
540,1703
540,1702
538,1702
538,1701
537,1701
537,1700
534,1700
534,1699
532,1699
532,1698
527,1698
527,1697
519,1697
519,1698
516,1698
516,1699
513,1699
513,1700
510,1700
510,1701
508,1701
508,1702
507,1702
507,1703
505,1703
505,1704
504,1704
504,1705
503,1705
503,1706
502,1706
502,1707
501,1707
501,1708
500,1708
500,1709
499,1709
499,1711
498,1711
498,1713
497,1713
497,1715
496,1715
496,1718
495,1718
495,1728
496,1728
496,1731
497,1731
497,1734
498,1734
498,1735
499,1735
499,1737
500,1737
500,1738
501,1738
501,1740
502,1740
502,1741
503,1741
503,1742
504,1742
504,1743
505,1743
505,1744
506,1744
506,1745
508,1745
508,1746
509,1746
509,1747
511,1747
511,1748
513,1748
513,1749
516,1749
516,1750
520,1750
520,1751
521,1751
521,1750
528,1750
528,1749
531,1749
531,1748
533,1748
533,1747
535,1747
535,1746
536,1746
536,1745
537,1745
537,1744
538,1744
538,1743
539,1743
539,1742
540,1742
540,1740
541,1740
541,1739
542,1739
542,1737
543,1737
543,1736
544,1736
544,1734
545,1734
545,1732
546,1732
546,1731
547,1731
547,1729
548,1729
548,1736
549,1736
549,1741
550,1741
550,1744
551,1744
551,1746
552,1746
552,1748
553,1748
553,1750
554,1750
554,1754
553,1754
553,1756
552,1756
552,1757
551,1757
551,1758
549,1758
549,1759
542,1759
542,1760
521,1760
521,1761
517,1761
517,1762
514,1762
514,1763
512,1763
512,1764
510,1764
510,1765
508,1765
508,1766
507,1766
507,1767
506,1767
506,1768
504,1768
504,1769
503,1769
503,1770
501,1770
501,1771
500,1771
500,1772
499,1772
499,1773
497,1773
497,1774
495,1774
495,1775
491,1775
491,1776
487,1776
487,1777
483,1777
483,1778
479,1778
479,1779
476,1779
476,1780
474,1780
474,1781
472,1781
472,1782
470,1782
470,1783
469,1783
469,1784
466,1784
466,1785
463,1785
463,1786
459,1786
459,1787
450,1787
450,1786
449,1786
449,1787
445,1787
445,1788
438,1788
438,1787
433,1787
433,1786
425,1786
425,1785
423,1785
423,1784
421,1784
421,1783
419,1783
419,1782
417,1782
417,1781
415,1781
415,1780
412,1780
412,1779
409,1779
409,1778
399,1778
399,1779
395,1779
395,1780
393,1780
393,1781
391,1781
391,1782
390,1782
390,1783
386,1783
386,1782
385,1782
385,1781
384,1781
384,1780
383,1780
383,1779
382,1779
382,1777
381,1777
381,1776
380,1776
380,1775
379,1775
379,1774
378,1774
378,1773
377,1773
377,1772
376,1772
376,1771
374,1771
374,1770
373,1770
373,1769
371,1769
371,1768
369,1768
369,1767
367,1767
367,1766
364,1766
364,1765
360,1765
360,1764
347,1764
347,1765
340,1765
340,1766
336,1766
336,1765
330,1765
330,1766
321,1766
321,1767
309,1767
309,1768
306,1768
306,1769
303,1769
303,1770
289,1770
289,1771
283,1771
283,1772
269,1772
269,1773
265,1773
265,1774
260,1774
260,1775
256,1775
256,1776
253,1776
253,1777
250,1777
250,1778
248,1778
248,1779
246,1779
246,1780
245,1780
245,1781
243,1781
243,1782
242,1782
242,1783
241,1783
241,1784
240,1784
240,1785
239,1785
239,1786
238,1786
238,1787
237,1787
237,1789
236,1789
236,1791
235,1791
235,1792
234,1792
234,1794
233,1794
233,1795
232,1795
232,1796
231,1796
231,1797
229,1797
229,1798
226,1798
226,1799
224,1799
224,1800
221,1800
221,1801
218,1801
218,1802
216,1802
216,1803
206,1803
206,1802
203,1802
203,1801
201,1801
201,1800
200,1800
200,1799
198,1799
198,1798
197,1798
197,1797
195,1797
195,1796
194,1796
194,1795
192,1795
192,1794
190,1794
190,1793
188,1793
188,1792
186,1792
186,1791
182,1791
182,1790
175,1790
175,1791
171,1791
171,1792
168,1792
168,1793
166,1793
166,1794
164,1794
164,1795
163,1795
163,1796
162,1796
162,1797
161,1797
161,1798
160,1798
160,1799
159,1799
159,1801
158,1801
158,1802
157,1802
157,1804
156,1804
156,1805
154,1805
154,1806
152,1806
152,1807
150,1807
150,1808
148,1808
148,1809
146,1809
146,1810
144,1810
144,1811
143,1811
143,1812
141,1812
141,1813
140,1813
140,1814
138,1814
138,1815
136,1815
136,1816
133,1816
133,1817
130,1817
130,1818
127,1818
127,1819
124,1819
124,1820
121,1820
121,1821
119,1821
119,1822
117,1822
117,1823
114,1823
114,1824
109,1824
109,1825
93,1825
93,1826
88,1826
88,1827
85,1827
85,1828
82,1828
82,1829
72,1829
72,1828
69,1828
69,1827
67,1827
67,1826
65,1826
65,1825
64,1825
64,1824
62,1824
62,1823
60,1823
60,1822
58,1822
58,1821
57,1821
57,1820
56,1820
56,1819
55,1819
55,1818
53,1818
53,1817
52,1817
52,1816
51,1816
51,1815
50,1815
50,1813
49,1813
49,1812
48,1812
48,1811
47,1811
47,1810
46,1810
46,1809
44,1809
44,1808
42,1808
42,1807
39,1807
39,1806
28,1806
28,1807
25,1807
25,1808
23,1808
23,1809
22,1809
22,1810
20,1810
20,1811
19,1811
19,1812
18,1812
18,1813
17,1813
17,1814
16,1814
16,1816
14,1816
14,1817
13,1817
13,1818
11,1818
11,1819
9,1819
9,1820
7,1820
7,1819
0,1819
0,980
2,980
2,981
6,981
6,982
17,982
17,981
28,981
28,980
32,980
32,979
34,979
34,978
37,978
37,977
38,977
38,976
40,976
40,975
41,975
41,974
42,974
42,973
44,973
44,971
45,971
45,970
46,970
46,969
47,969
47,967
48,967
48,966
49,966
49,964
50,964
50,961
51,961
51,958
52,958
52,956
54,956
54,957
55,957
55,958
56,958
56,959
57,959
57,960
58,960
58,961
59,961
59,962
61,962
61,963
63,963
63,964
65,964
65,965
69,965
69,966
80,966
80,967
87,967
87,968
104,968
104,969
112,969
112,970
115,970
115,971
116,971
116,972
117,972
117,973
121,973
121,972
124,972
124,973
127,973
127,974
129,974
129,975
132,975
132,976
146,976
146,975
150,975
150,974
152,974
152,973
153,973
153,972
154,972
154,971
156,971
156,970
157,970
157,969
158,969
158,968
159,968
159,967
160,967
160,966
161,966
161,965
162,965
162,963
163,963
163,962
164,962
164,960
165,960
165,957
166,957
166,955
168,955
168,954
173,954
173,953
176,953
176,952
178,952
178,951
180,951
180,950
182,950
182,949
184,949
184,948
185,948
185,947
187,947
187,946
188,946
188,945
189,945
189,944
190,944
190,943
191,943
191,942
192,942
192,941
193,941
193,940
194,940
194,939
195,939
195,938
196,938
196,937
200,937
200,938
201,938
201,939
202,939
202,940
203,940
203,941
204,941
204,943
205,943
205,944
206,944
206,946
207,946
207,947
208,947
208,948
209,948
209,949
211,949
211,950
212,950
212,951
214,951
214,952
216,952
216,953
218,953
218,954
221,954
221,955
235,955
235,954
238,954
238,953
240,953
240,952
242,952
242,951
244,951
244,950
245,950
245,949
246,949
246,948
247,948
247,947
248,947
248,946
249,946
249,944
250,944
250,943
251,943
251,941
252,941
252,939
253,939
253,937
254,937
254,935
255,935
255,934
256,934
256,933
258,933
258,934
259,934
259,935
260,935
260,936
262,936
262,937
264,937
264,938
266,938
266,939
268,939
268,940
270,940
270,941
272,941
272,942
276,942
276,943
282,943
282,944
290,944
290,945
303,945
303,944
307,944
307,943
310,943
310,942
313,942
313,941
315,941
315,940
317,940
317,939
318,939
318,938
320,938
320,937
321,937
321,936
323,936
323,935
324,935
324,934
325,934
325,933
327,933
327,932
328,932
328,931
329,931
329,930
330,930
330,929
331,929
331,928
332,928
332,927
333,927
333,926
334,926
334,925
335,925
335,924
336,924
336,923
337,923
337,922
338,922
338,921
340,921
340,920
342,920
342,919
344,919
344,918
346,918
346,917
348,917
348,916
349,916
349,915
350,915
350,914
351,914
351,913
352,913
352,912
353,912
353,910
354,910
354,909
355,909
355,907
356,907
356,905
357,905
357,902
358,902
358,898
359,898
359,895
363,895
363,896
365,896
365,897
368,897
368,898
370,898
370,899
372,899
372,900
374,900
374,901
375,901
375,903
376,903
376,904
377,904
377,905
378,905
378,906
379,906
379,907
380,907
380,908
381,908
381,909
382,909
382,910
384,910
384,911
385,911
385,912
387,912
387,913
389,913
389,914
391,914
391,915
394,915
394,916
403,916
403,917
406,917
406,918
408,918
408,919
410,919
410,920
412,920
412,921
415,921
415,922
418,922
418,923
423,923
423,924
437,924
437,923
442,923
442,922
445,922
445,921
451,921
451,922
462,922
462,923
467,923
467,924
475,924
475,923
479,923
479,922
482,922
482,921
484,921
484,920
485,920
485,919
487,919
487,918
488,918
488,917
489,917
489,915
490,915
490,914
491,914
491,913
492,913
492,911
493,911
493,910
494,910
494,908
495,908
495,907
496,907
496,905
497,905
497,904
498,904
498,903
499,903
499,901
501,901
501,900
503,900
503,901
506,901
506,902
509,902
509,903
515,903
515,904
524,904
524,903
527,903
527,902
529,902
529,901
531,901
531,900
532,900
532,899
534,899
534,898
539,898
539,897
543,897
543,896
546,896
546,895
548,895
548,894
550,894
550,893
551,893
551,892
553,892
553,891
555,891
555,890
556,890
556,889
558,889
558,888
559,888
559,887
560,887
560,886
562,886
562,885
565,885
565,886
567,886
567,887
570,887
570,888
573,888
573,889
577,889
577,890
595,890
595,889
603,889
603,888
607,888
607,887
610,887
610,886
613,886
613,887
615,887
615,888
617,888
617,889
620,889
620,890
634,890
634,889
638,889
638,888
642,888
642,887
646,887
646,886
649,886
649,885
651,885
651,884
653,884
653,883
654,883
654,882
656,882
656,881
657,881
657,880
659,880
659,879
660,879
660,878
661,878
661,877
662,877
662,876
663,876
663,875
665,875
665,874
666,874
666,873
667,873
667,872
668,872
668,871
669,871
669,870
670,870
670,869
671,869
671,868
672,868
672,867
673,867
673,866
674,866
674,865
675,865
675,864
676,864
676,863
677,863
677,862
678,862
678,861
679,861
679,859
680,859
680,858
681,858
681,856
682,856
682,854
685,854
685,855
690,855
690,856
699,856
699,855
704,855
704,856
705,856
705,861
706,861
706,862
707,862
707,863
708,863
708,864
712,864
712,865
714,865
714,866
715,866
715,867
718,867
718,868
721,868
721,869
723,869
723,870
726,870
726,871
730,871
730,872
740,872
740,871
743,871
743,870
745,870
745,869
748,869
748,868
750,868
750,867
752,867
752,866
754,866
754,865
757,865
757,864
760,864
760,863
763,863
763,862
765,862
765,861
768,861
768,860
770,860
770,859
772,859
772,858
774,858
774,857
776,857
776,856
777,856
777,855
779,855
779,854
782,854
782,853
786,853
786,854
790,854
790,853
797,853
797,852
800,852
800,851
803,851
803,850
806,850
806,849
808,849
808,848
812,848
812,847
816,847
816,846
818,846
818,845
820,845
820,844
822,844
822,843
824,843
824,842
825,842
825,841
827,841
827,840
828,840
828,839
830,839
830,838
831,838
831,837
832,837
832,836
834,836
834,835
835,835
835,834
836,834
836,833
837,833
837,832
838,832
838,831
839,831
839,829
840,829
840,828
841,828
841,826
842,826
842,825
843,825
843,823
844,823
844,820
845,820
845,818
846,818
846,815
847,815
847,813
848,813
848,804
849,804
849,803
850,803
850,801
851,801
851,800
852,800
852,797
853,797
853,795
854,795
854,788
855,788
855,786
854,786
854,781
853,781
853,778
852,778
852,775
851,775
851,773
850,773
850,771
849,771
849,769
848,769
848,768
847,768
847,767
846,767
846,765
845,765
845,764
844,764
844,762
843,762
843,761
842,761
842,759
841,759
841,757
840,757
840,755
839,755
839,754
838,754
838,753
837,753
837,751
836,751
836,750
835,750
835,748
834,748
834,747
833,747
833,745
832,745
832,736
831,736
831,735
832,735
832,731
833,731
833,730
834,730
834,728
835,728
835,726
836,726
836,723
837,723
837,720
838,720
838,713
839,713
839,711
838,711
838,706
837,706
837,703
836,703
836,701
837,701
837,700
840,700
840,699
843,699
843,698
846,698
846,697
847,697
847,696
849,696
849,695
850,695
850,694
852,694
852,693
853,693
853,692
854,692
854,690
855,690
855,689
856,689
856,688
857,688
857,686
858,686
858,683
859,683
859,680
860,680
860,667
859,667
859,664
858,664
858,662
857,662
857,660
856,660
856,659
855,659
855,657
854,657
854,656
853,656
853,655
851,655
851,654
850,654
850,653
849,653
849,652
847,652
847,651
845,651
845,650
844,650
844,649
842,649
842,648
841,648
841,647
839,647
839,646
838,646
838,645
837,645
837,644
836,644
836,643
834,643
834,642
833,642
833,641
831,641
831,640
830,640
830,639
829,639
829,638
828,638
828,637
827,637
827,634
826,634
826,632
825,632
825,629
824,629
824,626
825,626
825,625
826,625
826,624
827,624
827,623
828,623
828,621
829,621
829,620
830,620
830,617
831,617
831,614
832,614
832,599
833,599
833,595
834,595
834,592
835,592
835,581
834,581
834,573
835,573
835,572
837,572
837,571
838,571
838,570
839,570
839,568
840,568
840,567
841,567
841,564
842,564
842,562
843,562
843,551
842,551
842,549
841,549
841,547
840,547
840,545
839,545
839,543
838,543
838,542
836,542
836,541
835,541
835,540
833,540
833,539
831,539
831,538
820,538
820,537
819,537
819,536
818,536
818,527
817,527
817,520
818,520
818,517
819,517
819,512
820,512
820,508
821,508
821,502
822,502
822,497
823,497
823,492
824,492
824,480
825,480
825,475
826,475
826,470
827,470
827,465
828,465
828,460
829,460
829,454
830,454
830,445
831,445
831,437
832,437
832,434
833,434
833,431
834,431
834,430
835,430
835,428
836,428
836,427
837,427
837,425
838,425
838,424
839,424
839,423
840,423
840,421
841,421
841,420
842,420
842,418
843,418
843,416
844,416
844,414
845,414
845,412
846,412
846,410
847,410
847,408
848,408
848,406
849,406
849,403
850,403
850,401
851,401
851,398
852,398
852,395
853,395
853,391
854,391
854,388
855,388
855,377
854,377
854,373
853,373
853,371
852,371
852,369
851,369
851,368
850,368
850,366
849,366
849,364
848,364
848,363
847,363
847,361
846,361
846,360
845,360
845,357
844,357
844,355
843,355
843,354
842,354
842,352
841,352
841,351
840,351
840,350
839,350
839,349
837,349
837,348
836,348
836,347
835,347
835,346
833,346
833,345
831,345
831,344
830,344
830,343
828,343
828,342
826,342
826,341
824,341
824,340
823,340
823,339
822,339
822,336
821,336
821,330
820,330
820,325
819,325
819,322
818,322
818,319
817,319
817,317
816,317
816,316
815,316
815,314
814,314
814,312
813,312
813,309
812,309
812,306
813,306
813,300
812,300
812,295
811,295
811,292
810,292
810,289
809,289
809,287
808,287
808,285
807,285
807,283
806,283
806,281
805,281
805,280
804,280
804,278
803,278
803,277
802,277
802,275
801,275
801,274
800,274
800,273
799,273
799,272
798,272
798,271
797,271
797,269
796,269
796,263
797,263
797,253
796,253
796,250
795,250
795,246
796,246
796,244
797,244
797,243
798,243
798,242
799,242
799,240
800,240
800,239
801,239
801,238
802,238
802,237
803,237
803,235
804,235
804,234
805,234
805,232
806,232
806,230
807,230
807,228
808,228
808,226
809,226
809,224
810,224
810,223
811,223
811,221
812,221
812,219
813,219
813,218
814,218
814,216
815,216
815,215
816,215
816,213
817,213
817,211
818,211
818,209
819,209
819,206
820,206
820,201
821,201
821,196
820,196
820,191
819,191
819,189
818,189
818,187
817,187
817,185
816,185
816,183
815,183
815,182
816,182
816,180
817,180
817,178
818,178
818,177
819,177
819,175
820,175
820,174
821,174
821,171
822,171
822,169
823,169
823,165
824,165
824,154
823,154
823,151
822,151
822,148
821,148
821,146
820,146
820,144
819,144
819,143
818,143
818,142
817,142
817,141
816,141
816,140
815,140
815,139
814,139
814,137
813,137
813,136
814,136
814,134
815,134
815,132
816,132
816,130
817,130
817,127
818,127
818,123
819,123
819,106
818,106
818,103
817,103
817,100
816,100
816,98
815,98
815,96
816,96
816,95
817,95
817,94
818,94
818,93
819,93
819,92
820,92
820,91
821,91
821,90
822,90
822,88
823,88
823,87
824,87
824,86
825,86
825,84
826,84
826,82
827,82
827,80
828,80
828,78
829,78
829,74
830,74
830,63
829,63
829,60
828,60
828,57
827,57
827,55
826,55
826,53
825,53
825,50
824,50
824,39
825,39
825,26
826,26
826,25
828,25
828,24
829,24
829,23
830,23
830,22
832,22
832,21
833,21
833,20
835,20
835,19
836,19
836,17
837,17
837,16
838,16
838,14
839,14
839,13
840,13
840,10
841,10
841,7
842,7
842,3
843,3
843,0
1673,0
