run,limiar,arquivo,area_px,iou,vazia,tem_ferida
unet_black_seed45,0.999,Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,489490,0.723471,0,1
unet_black_seed45,0.05,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,900044,0.858549,0,1
unet_black_seed45,0.1,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,877637,0.877582,0,1
unet_black_seed45,0.2,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,861683,0.890304,0,1
unet_black_seed45,0.3,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,853249,0.895756,0,1
unet_black_seed45,0.4,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,846398,0.900645,0,1
unet_black_seed45,0.5,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,840432,0.90458,0,1
unet_black_seed45,0.6,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,833674,0.908405,0,1
unet_black_seed45,0.7,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,825785,0.912956,0,1
unet_black_seed45,0.8,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,814349,0.916938,0,1
unet_black_seed45,0.9,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,794788,0.918202,0,1
unet_black_seed45,0.95,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,773045,0.913541,0,1
unet_black_seed45,0.98,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,736805,0.900749,0,1
unet_black_seed45,0.99,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,700822,0.874749,0,1
unet_black_seed45,0.995,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,646970,0.820364,0,1
unet_black_seed45,0.999,Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,396289,0.509114,0,1
unet_black_seed45,0.05,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1648767,0.961307,0,1
unet_black_seed45,0.1,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1633986,0.968402,0,1
unet_black_seed45,0.2,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1621271,0.973803,0,1
unet_black_seed45,0.3,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1614164,0.976095,0,1
unet_black_seed45,0.4,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1608378,0.977766,0,1
unet_black_seed45,0.5,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1603007,0.979313,0,1
unet_black_seed45,0.6,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1597193,0.980558,0,1
unet_black_seed45,0.7,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1591038,0.981571,0,1
unet_black_seed45,0.8,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1583447,0.981201,0,1
unet_black_seed45,0.9,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1568412,0.977715,0,1
unet_black_seed45,0.95,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1537623,0.962397,0,1
unet_black_seed45,0.98,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1486045,0.933601,0,1
unet_black_seed45,0.99,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1402600,0.882781,0,1
unet_black_seed45,0.995,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1226381,0.772695,0,1
unet_black_seed45,0.999,Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,717505,0.451946,0,1
unet_black_seed45,0.05,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,928395,0.947164,0,1
unet_black_seed45,0.1,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,907141,0.953709,0,1
unet_black_seed45,0.2,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,891977,0.956536,0,1
unet_black_seed45,0.3,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,884612,0.954975,0,1
unet_black_seed45,0.4,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,878208,0.953332,0,1
unet_black_seed45,0.5,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,872508,0.951087,0,1
unet_black_seed45,0.6,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,867465,0.948597,0,1
unet_black_seed45,0.7,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,861414,0.944854,0,1
unet_black_seed45,0.8,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,853215,0.938509,0,1
unet_black_seed45,0.9,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,838768,0.92648,0,1
unet_black_seed45,0.95,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,820633,0.908739,0,1
unet_black_seed45,0.98,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,785477,0.871555,0,1
unet_black_seed45,0.99,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,753394,0.836918,0,1
unet_black_seed45,0.995,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,709567,0.788974,0,1
unet_black_seed45,0.999,Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,530531,0.59029,0,1
unet_black_seed45,0.05,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1341638,0.956615,0,1
unet_black_seed45,0.1,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1326653,0.963106,0,1
unet_black_seed45,0.2,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1313755,0.967592,0,1
unet_black_seed45,0.3,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1307069,0.96948,0,1
unet_black_seed45,0.4,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1301685,0.970329,0,1
unet_black_seed45,0.5,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1296705,0.970514,0,1
unet_black_seed45,0.6,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1291520,0.97061,0,1
unet_black_seed45,0.7,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1285550,0.970102,0,1
unet_black_seed45,0.8,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1278240,0.968735,0,1
unet_black_seed45,0.9,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1265947,0.96599,0,1
unet_black_seed45,0.95,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1253465,0.961106,0,1
unet_black_seed45,0.98,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1228033,0.946136,0,1
unet_black_seed45,0.99,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1181891,0.912824,0,1
unet_black_seed45,0.995,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1094682,0.846294,0,1
unet_black_seed45,0.999,Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,816991,0.632603,0,1
unet_black_seed45,0.05,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,822706,0.903908,0,1
unet_black_seed45,0.1,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,796402,0.897259,0,1
unet_black_seed45,0.2,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,774449,0.887366,0,1
unet_black_seed45,0.3,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,761809,0.879515,0,1
unet_black_seed45,0.4,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,752014,0.872616,0,1
unet_black_seed45,0.5,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,742404,0.8665,0,1
unet_black_seed45,0.6,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,732872,0.859061,0,1
unet_black_seed45,0.7,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,720867,0.848943,0,1
unet_black_seed45,0.8,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,700105,0.828944,0,1
unet_black_seed45,0.9,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,660539,0.787906,0,1
unet_black_seed45,0.95,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,617867,0.739297,0,1
unet_black_seed45,0.98,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,541027,0.649295,0,1
unet_black_seed45,0.99,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,435393,0.523156,0,1
unet_black_seed45,0.995,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,299551,0.360271,0,1
unet_black_seed45,0.999,Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,54280,0.065211,0,1
unet_black_seed45,0.05,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1352493,0.954473,0,1
unet_black_seed45,0.1,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1337733,0.9615,0,1
unet_black_seed45,0.2,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1325329,0.965879,0,1
unet_black_seed45,0.3,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1318632,0.968183,0,1
unet_black_seed45,0.4,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1312961,0.969674,0,1
unet_black_seed45,0.5,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1308110,0.970691,0,1
unet_black_seed45,0.6,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1303542,0.971474,0,1
unet_black_seed45,0.7,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1297874,0.972007,0,1
unet_black_seed45,0.8,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1290456,0.971597,0,1
unet_black_seed45,0.9,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1278750,0.969443,0,1
unet_black_seed45,0.95,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1266281,0.965769,0,1
unet_black_seed45,0.98,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1246590,0.956105,0,1
unet_black_seed45,0.99,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1219000,0.938833,0,1
unet_black_seed45,0.995,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1158436,0.89477,0,1
unet_black_seed45,0.999,Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,875030,0.676236,0,1
unet_black_seed45,0.05,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,1009591,0.909077,0,1
unet_black_seed45,0.1,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,979447,0.913924,0,1
unet_black_seed45,0.2,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,953433,0.912795,0,1
unet_black_seed45,0.3,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,937131,0.909595,0,1
unet_black_seed45,0.4,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,923280,0.904952,0,1
unet_black_seed45,0.5,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,909312,0.898605,0,1
unet_black_seed45,0.6,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,894565,0.890906,0,1
unet_black_seed45,0.7,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,877125,0.878987,0,1
unet_black_seed45,0.8,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,848926,0.855845,0,1
unet_black_seed45,0.9,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,797079,0.809694,0,1
unet_black_seed45,0.95,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,728196,0.744421,0,1
unet_black_seed45,0.98,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,602835,0.619035,0,1
unet_black_seed45,0.99,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,501378,0.516434,0,1
unet_black_seed45,0.995,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,369506,0.381425,0,1
unet_black_seed45,0.999,Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,106215,0.109723,0,1
unet_black_seed45,0.05,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,870749,0.648059,0,1
unet_black_seed45,0.1,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,838084,0.671687,0,1
unet_black_seed45,0.2,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,813465,0.689041,0,1
unet_black_seed45,0.3,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,799270,0.698877,0,1
unet_black_seed45,0.4,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,785970,0.708383,0,1
unet_black_seed45,0.5,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,773575,0.717827,0,1
unet_black_seed45,0.6,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,760371,0.726608,0,1
unet_black_seed45,0.7,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,745228,0.736318,0,1
unet_black_seed45,0.8,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,723216,0.748711,0,1
unet_black_seed45,0.9,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,685422,0.764784,0,1
unet_black_seed45,0.95,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,644380,0.777778,0,1
unet_black_seed45,0.98,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,572685,0.767879,0,1
unet_black_seed45,0.99,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,482843,0.706051,0,1
unet_black_seed45,0.995,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,364499,0.583581,0,1
unet_black_seed45,0.999,Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,98753,0.171982,0,1
unet_black_seed45,0.05,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,2125153,0.878208,0,1
unet_black_seed45,0.1,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,2062647,0.896897,0,1
unet_black_seed45,0.2,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,2007625,0.909214,0,1
unet_black_seed45,0.3,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1967495,0.911853,0,1
unet_black_seed45,0.4,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1934052,0.911425,0,1
unet_black_seed45,0.5,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1900613,0.910213,0,1
unet_black_seed45,0.6,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1867488,0.908719,0,1
unet_black_seed45,0.7,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1826000,0.904828,0,1
unet_black_seed45,0.8,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1763225,0.894973,0,1
unet_black_seed45,0.9,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1650646,0.861146,0,1
unet_black_seed45,0.95,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1496223,0.787063,0,1
unet_black_seed45,0.98,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1145885,0.603366,0,1
unet_black_seed45,0.99,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,767832,0.404335,0,1
unet_black_seed45,0.995,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,359556,0.189539,0,1
unet_black_seed45,0.999,Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,3672,0.001946,0,1
unet_black_seed45,0.05,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1232937,0.855238,0,1
unet_black_seed45,0.1,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1180599,0.881472,0,1
unet_black_seed45,0.2,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1128074,0.905808,0,1
unet_black_seed45,0.3,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1100999,0.913765,0,1
unet_black_seed45,0.4,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1082916,0.916385,0,1
unet_black_seed45,0.5,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1067265,0.916819,0,1
unet_black_seed45,0.6,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1048921,0.916514,0,1
unet_black_seed45,0.7,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1028744,0.912786,0,1
unet_black_seed45,0.8,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1000408,0.90057,0,1
unet_black_seed45,0.9,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,937969,0.860231,0,1
unet_black_seed45,0.95,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,817848,0.758226,0,1
unet_black_seed45,0.98,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,609412,0.568533,0,1
unet_black_seed45,0.99,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,495173,0.46288,0,1
unet_black_seed45,0.995,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,254277,0.237639,0,1
unet_black_seed45,0.999,Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,43933,0.041161,0,1
unet_black_seed45,0.05,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1999486,0.969647,0,1
unet_black_seed45,0.1,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1968427,0.966971,0,1
unet_black_seed45,0.2,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1932496,0.957692,0,1
unet_black_seed45,0.3,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1908254,0.949234,0,1
unet_black_seed45,0.4,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1885892,0.941164,0,1
unet_black_seed45,0.5,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1865972,0.933257,0,1
unet_black_seed45,0.6,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1848275,0.926314,0,1
unet_black_seed45,0.7,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1830378,0.918874,0,1
unet_black_seed45,0.8,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1802322,0.906446,0,1
unet_black_seed45,0.9,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1751545,0.882645,0,1
unet_black_seed45,0.95,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1690321,0.852295,0,1
unet_black_seed45,0.98,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1492666,0.753045,0,1
unet_black_seed45,0.99,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1241972,0.626529,0,1
unet_black_seed45,0.995,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,889396,0.448572,0,1
unet_black_seed45,0.999,Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,131250,0.066237,0,1
unet_black_seed45,0.05,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1898933,0.988083,0,1
unet_black_seed45,0.1,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1891814,0.991193,0,1
unet_black_seed45,0.2,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1885327,0.992763,0,1
unet_black_seed45,0.3,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1881317,0.993298,0,1
unet_black_seed45,0.4,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1878294,0.993478,0,1
unet_black_seed45,0.5,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1875711,0.993218,0,1
unet_black_seed45,0.6,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1872694,0.992669,0,1
unet_black_seed45,0.7,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1868227,0.991224,0,1
unet_black_seed45,0.8,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1837684,0.97612,0,1
unet_black_seed45,0.9,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1636407,0.870107,0,1
unet_black_seed45,0.95,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1481688,0.788151,0,1
unet_black_seed45,0.98,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1310002,0.696807,0,1
unet_black_seed45,0.99,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1229605,0.654211,0,1
unet_black_seed45,0.995,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1154756,0.614456,0,1
unet_black_seed45,0.999,ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,745302,0.396782,0,1
unet_black_seed45,0.05,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2077189,0.987049,0,1
unet_black_seed45,0.1,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2065464,0.990859,0,1
unet_black_seed45,0.2,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2054639,0.992337,0,1
unet_black_seed45,0.3,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2048298,0.99224,0,1
unet_black_seed45,0.4,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2043937,0.991549,0,1
unet_black_seed45,0.5,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2038196,0.989868,0,1
unet_black_seed45,0.6,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2032535,0.987943,0,1
unet_black_seed45,0.7,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2026303,0.985575,0,1
unet_black_seed45,0.8,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2014415,0.980391,0,1
unet_black_seed45,0.9,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1980093,0.964205,0,1
unet_black_seed45,0.95,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1900146,0.925556,0,1
unet_black_seed45,0.98,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1438232,0.700894,0,1
unet_black_seed45,0.99,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1173469,0.571593,0,1
unet_black_seed45,0.995,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,806687,0.393134,0,1
unet_black_seed45,0.999,ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,95365,0.046507,0,1
unet_black_seed45,0.05,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1540440,0.920951,0,1
unet_black_seed45,0.1,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1505124,0.939335,0,1
unet_black_seed45,0.2,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1480365,0.951296,0,1
unet_black_seed45,0.3,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1466959,0.957028,0,1
unet_black_seed45,0.4,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1457744,0.960648,0,1
unet_black_seed45,0.5,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1449563,0.963759,0,1
unet_black_seed45,0.6,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1442415,0.965791,0,1
unet_black_seed45,0.7,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1433922,0.968052,0,1
unet_black_seed45,0.8,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1423732,0.970783,0,1
unet_black_seed45,0.9,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1406052,0.971912,0,1
unet_black_seed45,0.95,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1383544,0.964827,0,1
unet_black_seed45,0.98,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1332805,0.932214,0,1
unet_black_seed45,0.99,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1251351,0.876251,0,1
unet_black_seed45,0.995,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1123284,0.786511,0,1
unet_black_seed45,0.999,ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,519235,0.364034,0,1
unet_black_seed45,0.05,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2095499,0.990133,0,1
unet_black_seed45,0.1,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2085086,0.993283,0,1
unet_black_seed45,0.2,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2076249,0.99449,0,1
unet_black_seed45,0.3,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2071065,0.994012,0,1
unet_black_seed45,0.4,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2067136,0.993205,0,1
unet_black_seed45,0.5,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2062715,0.991945,0,1
unet_black_seed45,0.6,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2057931,0.990311,0,1
unet_black_seed45,0.7,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2052843,0.988204,0,1
unet_black_seed45,0.8,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2044563,0.98436,0,1
unet_black_seed45,0.9,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2017068,0.971359,0,1
unet_black_seed45,0.95,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1918995,0.924296,0,1
unet_black_seed45,0.98,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1449682,0.698039,0,1
unet_black_seed45,0.99,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1230611,0.592816,0,1
unet_black_seed45,0.995,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1039952,0.500954,0,1
unet_black_seed45,0.999,ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,201515,0.097083,0,1
unet_black_seed46,0.05,A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,792255,0.956389,0,1
unet_black_seed46,0.1,A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,784593,0.964923,0,1
unet_black_seed46,0.2,A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,778401,0.970204,0,1
unet_black_seed46,0.3,A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,774910,0.972645,0,1
unet_black_seed46,0.4,A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,771995,0.973731,0,1
